"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RNF130",203.246439705877,-0.173475573880454,0.123896349434125,-1.40016695142975,0.161463329881046,0.301704754410804
"MIR340",0.0469751346166464,-0.0742308067081277,4.74826801425441,-0.0156332385798959,0.987526988367314,NA
"RASGEF1C",0.318542946241884,-0.0742819534751089,3.8233529171918,-0.0194284846531165,0.984499287227,NA
"MAPK9",352.62699624209,0.115565686510985,0.115844153439252,0.997596193506538,0.318475207635188,0.490636599368444
"GFPT2",4.20524899461219,0.851886202683906,1.52535853615107,0.558482600971617,0.576514882266208,0.721595296512217
"CNOT6",638.931626515194,0.268338444336509,0.13424791606614,1.99882763322975,0.0456270068285448,0.117030142679192
"SCGB3A1",0.387146713647969,0.882291598351453,2.36450220114491,0.373140527390602,0.70904385684539,NA
"FLT4",0.73229825785487,-1.14381991720009,1.67171333225845,-0.684220132201021,0.493836171396954,NA
"MGAT1",2158.81519662272,0.147664255650951,0.0920301237611449,1.60452088529403,0.108599284598007,0.224973896696961
"HEIH",58.900395147054,-0.548701958955924,0.199675392303828,-2.74796985559951,0.00599655219393009,0.0245473738280618
"LINC00847",39.6169844811437,-0.746213332062407,0.259885340614644,-2.8713175214022,0.00408764708004311,0.0181851842769677
"ZFP62",156.963534287009,-0.502038327557645,0.157993104547086,-3.17759644635645,0.00148501289494402,0.0081133948114566
"BTNL8",0.0368655108376017,0,4.74826801425441,0,1,NA
"BTNL3",0.0568607969933459,0,4.7482680142488,0,1,NA
"BTNL9",0.98299101744622,0.131957600035273,1.77514884325314,0.0743360764010343,0.940742971611822,NA
"TRIM7",385.109771494098,-0.216028558013218,0.132853124830219,-1.62607058200019,0.103934641280691,0.218076569894981
"MIR4638",0.0645309325878941,0,4.74826801424879,0,1,NA
"TRIM41",392.464277920194,-0.0900061090343911,0.109790445181245,-0.819799108071806,0.412330639611465,0.580579803225109
"SNORD96A",14.6431661513604,0.68010868764449,0.347581584679588,1.95668791910088,0.0503841711162154,0.126567857057631
"SNORD95",1.67507641027606,0.832506596925803,1.12645039961415,0.739053044156201,0.459874788123174,NA
"TRIM52",61.4147520095957,-0.107398012819324,0.19679356211207,-0.54573946254483,0.585245041522998,0.72804888585415
"DUSP22",364.070277967248,-0.0890732403572207,0.117590683515387,-0.757485522614258,0.448759036149171,0.612375776693302
"IRF4",0.570504712669687,-0.355529348038541,2.33204954950653,-0.152453599501679,0.878829184801835,NA
